,average,XP,standard,energy,RMS,PulseFactor,ClearanceFactor,Kurtosis,freq_arggmax,freq_sum,power_sum,power_mean,energy_sum,IMFs_1_energy,IMFs_2_energy,IMFs_3_energy,IMFs_4_energy,IMFs_5_energy,label
signal_464,2.0591166498263678,7.48626977205277,2.776215249193007,4617.007610168106,2.773988587505996,3.6356705544992023,1.7656457465903037,0.5166062248548959,688.0718639961051,5392.471445404672,4617.007610168106,7.69501268361351,2770204.5661008637,1213.1325156472308,1581.9408943581743,1255.8013549400825,17.8701264423619,404.0457232025143,2
signal_465,2.069289176861445,7.48626977205277,2.792049140660503,4670.607049816054,2.7900439213436687,3.6177977712169875,1.7483287554348559,0.6457857630065527,703.9479341455574,5488.962257214784,4670.607049816053,7.784345083026755,2802364.229889632,1187.331041931046,1632.0041358321241,1193.010609681363,15.485855325010252,466.20824309634634,2
signal_466,2.1146830875178178,7.79144558310509,2.8140810523514466,4744.116566260649,2.811914106754996,3.6844507004832425,1.7423181384630042,0.4979351411934836,697.0336007972759,5542.999455149013,4744.116566260649,7.906860943767748,2846469.939756389,1243.954758742333,1631.014461769396,1184.717609041974,14.985254508036412,507.5378608068085,2
signal_467,2.1694215205311775,8.09662139415741,2.882902957400374,4978.990390061623,2.8806800094368987,3.732156852659492,1.720346561209406,0.6836026117642784,682.4041874840897,5511.684669111028,4978.990390061622,8.298317316769369,2987394.2340369737,1228.0419111575015,1508.4364184290814,1215.9276586868182,14.254327462872205,742.6854303020687,2
signal_468,2.1573721947769324,8.09662139415741,2.852855450415466,4876.237339062474,2.8508002791796536,3.75300164420381,1.739617138521553,0.6595253901337483,684.1131918960465,5742.600183838806,4876.237339062476,8.127062231770793,2925742.403437485,1208.9814521379826,1577.2590032599392,1151.6946104123333,20.302282460898866,750.8272331829176,2
signal_469,2.2235922094682854,8.09662139415741,2.9580524005401347,5242.736671322978,2.9559929722861256,3.6412348269980255,1.6375461343556033,0.7184175413384795,690.8499959379101,5911.338982928405,5242.736671322977,8.73789445220496,3145642.002793786,1226.6763998172432,1559.364278871123,1270.4379011053961,34.972972136821056,922.142588446585,2
signal_470,2.2574138793845973,8.09662139415741,2.987941330960806,5348.802056501825,2.9857444790486856,3.5866800802893364,1.5888447010289117,0.7310191629623892,692.9180482347533,6352.835299051956,5348.802056501825,8.914670094169708,3209281.2339010956,1230.9882815007531,1611.234245672167,1231.3110822149226,43.926783914647935,1052.086269054652,2
signal_471,2.350397877742847,9.01214882731438,3.093905313228052,5739.170708922255,3.0927794158120014,3.8343077623814907,1.6313441220699552,0.7739210539694783,697.5984802352883,6003.88149083721,5739.1707089222555,9.565284514870426,3443502.425353354,1251.0075815097427,1634.3378798059643,1216.599690077012,55.512593573120895,1387.637099960858,2
signal_472,2.381392543862263,9.01214882731438,3.1175174454930317,5825.235030399685,3.115882708104742,3.7844028908808207,1.5891554295131387,0.7093673337245865,684.9695227707366,6293.382433617819,5825.235030399685,9.70872505066614,3495141.018239811,1246.2835702712769,1563.3639594485307,1202.5656800873744,66.13392163828507,1528.9591511856306,2
signal_473,2.5238710050284863,9.01214882731438,3.2858552417119773,6468.12349920051,3.283322377105369,3.5707644365971323,1.4147967267276522,0.5942780503650034,796.4566514775271,6247.97609587682,6468.123499200512,10.780205832000853,3880874.099520306,1205.4589448867748,1704.9378212835074,1194.7111338466216,72.87726166112651,2040.5579445075105,2
signal_474,2.5621441467603048,9.3173246383667,3.325674246389687,6627.446123892956,3.323513733960128,3.6365341310511203,1.4193323727118652,0.5762639970747996,828.375215805472,6234.181733696907,6627.446123892956,11.045743539821594,3976467.6743357745,1194.3464584145872,1646.7964738324201,1239.1990789523713,72.47623639845905,2297.6449110488156,2
signal_475,2.637452388157447,9.62250044941902,3.4097566245260515,6968.958581327482,3.4080685100037433,3.648407263245955,1.3833073459933705,0.5591716773704141,893.4086413543016,6170.049031318113,6968.958581327481,11.614930968879134,4181375.1487964885,1177.3841877832729,1673.439187349184,1192.7726885645739,96.85572806357003,2650.0947080566807,2
signal_476,2.701890228142341,10.2328520715237,3.4897390693272814,7296.291798653362,3.4871888866376217,3.787293786009656,1.401720079728618,0.4945324750939477,953.7521720312238,6316.206565294178,7296.291798653362,12.160486331088936,4377775.079192017,1215.3240090094146,1533.9330820077937,1179.6287747070028,144.17317494030317,2978.1054667221833,2
signal_477,2.828475107053915,9.92767626047134,3.6027738602715638,7777.769789603859,3.6004096502120095,3.509904059509937,1.240917429591871,0.40039641468873466,1011.5787669307077,6561.711392876046,7777.769789603859,12.962949649339764,4666661.873762316,1181.9617805882694,1554.5164904223034,1179.886357366798,157.52771686918584,3412.754410594123,2
signal_478,2.8938986584047477,10.538027882576,3.6970893703853736,8188.4166918982455,3.6942335000868236,3.641464033984194,1.2583246560512038,0.4119411203929184,1044.11726168565,6754.447259654986,8188.416691898246,13.647361153163745,4913050.015138947,1221.948196123512,1577.2240440979785,1269.0634088341637,197.102187695615,3732.910054245557,2
signal_479,3.009802383929491,10.8432036936283,3.830366169187527,8792.546292502378,3.8280861825248,3.6026297777968397,1.1969655539621755,0.32006397280687615,1142.2476191631529,6781.164547179733,8792.546292502382,14.654243820837303,5275527.775501428,1265.9066754301912,1580.8815327647317,1171.4882858499634,212.09883269270577,4237.466287012208,2
signal_480,2.0052022565404575,7.18109396100044,2.7155237999925386,4417.903807617684,2.7135167242337275,3.581231737385865,1.7859703307757622,0.3339546992663758,707.8928845669443,5050.601042649297,4417.903807617686,7.3631730126961425,2650742.284570611,1174.0789027304213,1644.7153830274788,1212.3086535573145,17.10004865724534,197.7775133366754,2
signal_481,2.0739298967023685,7.18109396100044,2.77016220836763,4596.768303387704,2.7679018237007926,3.462553856048204,1.6695616672259768,0.30750914770561666,694.1677694874628,5312.844527829854,4596.768303387705,7.661280505646174,2758060.982032623,1212.1051199825488,1572.822654685975,1286.7808354722401,14.473332627477303,264.3470231545489,2
signal_482,2.0642029133439066,7.48626977205277,2.7662032541809194,4583.490089709084,2.763901255384342,3.6267121432966993,1.7569552488527425,0.3692671314499858,709.6721861384085,5165.031098168607,4583.490089709084,7.63915014951514,2750094.05382545,1200.7359732460825,1655.9256708858538,1229.4143377864889,6.874916096656309,317.83217067362517,2
signal_483,2.024179138243198,7.79144558310509,2.7162664975062545,4419.531081426827,2.714016421415202,3.849187769945772,1.9016043082464105,0.4936339123551039,681.7727718199163,5361.236902168017,4419.531081426826,7.365885135711377,2651718.648856096,1211.072793434818,1558.0602538543492,1168.82662542889,17.358367646671127,330.1974230004487,2
signal_484,2.0624838213125867,7.79144558310509,2.7638175558072655,4576.036603640101,2.7616530688581253,3.7777002188296107,1.831626594978787,0.4759321272985324,693.8614755403743,5408.501096541726,4576.036603640101,7.626727672733502,2745621.9621840604,1196.615387324182,1593.8551976245199,1185.994601673634,12.890677063859169,435.32179701935286,2
signal_485,2.1060364395380016,7.79144558310509,2.816944567889935,4753.27095422588,2.814625775665947,3.699577764577658,1.7566542036609916,0.580781908245334,690.7300642500777,6001.696798834402,4753.27095422588,7.922118257043133,2851962.572535528,1196.7288110491068,1582.7668579449698,1272.9333446085748,12.639446265086303,482.7002198264298,2
signal_486,2.128924625366926,7.79144558310509,2.8381045927896023,4826.41229759317,2.8361982469475957,3.659803400396204,1.719085474792433,0.5485222672535985,706.3667502029807,5334.020474179907,4826.41229759317,8.044020495988615,2895847.378555902,1261.6016554502676,1658.0537178981076,1166.5526657222495,17.045692927498862,560.1885937644917,2
signal_487,2.171235236575206,8.09662139415741,2.9007402603676438,5041.116119317316,2.8985962462651114,3.7290392389396745,1.71747361875983,0.6602767986152185,699.6141304461675,5527.780727062691,5041.1161193173175,8.401860198862195,3024669.6715903897,1255.773334415413,1583.581506374116,1236.6890729824763,25.919500298029174,685.531332343394,2
signal_488,2.1298787953952947,7.79144558310509,2.857917971679,4894.341104899075,2.8560873892147964,3.65816383540221,1.7175455445215948,0.7083592245797954,680.3937848422488,5866.740136916616,4894.341104899075,8.157235174831792,2936604.662939445,1184.0435395083769,1569.7848406963303,1228.9369707396966,30.150150688022933,710.8616439628265,2
signal_489,2.22893080368638,8.70697301626205,2.9484770217739453,5207.6698285254515,2.946090581467088,3.9063451417431962,1.752564563818032,0.6564075479640783,688.5258602772441,6185.5071224515395,5207.66982852545,8.679449714209083,3124601.8971152706,1142.7613908578983,1542.4678743992727,1241.5605895145582,14.378609236661891,1016.0741964130864,2
signal_490,2.2419973821441332,8.40179720520973,2.96034358765395,5251.5560865542575,2.9584782367951314,3.7474607562541733,1.671483109703853,0.7636162479792072,679.7816003390764,6206.803713366293,5251.556086554256,8.752593477590427,3150933.6519325534,1151.9594490372929,1531.5468252702242,1273.7820061823866,33.996623253271565,1085.2875195224274,2
signal_491,2.3196240009864173,8.70697301626205,3.0618756554641138,5617.600582216215,3.0598476493163878,3.7536139531921635,1.6181993079895465,0.7837941332225005,680.4167390101013,5945.182610707463,5617.600582216216,9.362667637027027,3370560.34932973,1172.8783897069766,1556.7924934847445,1244.2080147203656,51.27812093099013,1398.80537790669,2
signal_492,2.3433401914934318,8.70697301626205,3.098441554532731,5753.930359602467,3.0967537733360038,3.7156248366623275,1.585610510224009,0.7761001067891402,682.7748536228421,6124.505286133806,5753.930359602467,9.589883932670778,3452358.215761481,1220.8695445347967,1542.6173509802088,1221.368769909583,62.8410055494907,1502.25289011295,2
signal_493,2.5356324937939645,9.62250044941902,3.289555661217403,6483.742296558563,3.2872841618775426,3.7949113181702687,1.4966330205415914,0.6460642783267723,806.9965586405925,6257.8951185685,6483.742296558561,10.806237160930936,3890245.3779351376,1242.3372190294274,1612.1212469578181,1198.877770950365,80.164109587505,2104.155825179071,2
signal_494,2.559060847312212,9.3173246383667,3.3296195469567036,6641.687408663011,3.3270826581914603,3.640915630494956,1.4227546149670567,0.6017424488400414,846.6469712683283,6042.591814656777,6641.687408663011,11.069479014438352,3985012.4451978067,1181.8140831418564,1628.7294795370267,1180.1439231837464,90.33668813337518,2401.049459998044,2
signal_495,2.665206048140923,9.62250044941902,3.450560200324966,7132.8670304487205,3.4479141110843425,3.6104152082842,1.35464768692184,0.6427269374444684,911.5088854277024,6080.133264140752,7132.867030448722,11.888111717414537,4279720.218269234,1215.8891506209459,1601.491946402672,1274.4058794927696,110.48470058497072,2778.1402834351757,2
signal_496,2.757839126835267,10.2328520715237,3.551699163176987,7559.730532132155,3.549584607652975,3.7104601105816917,1.345422970642815,0.47832350888317343,982.0540725962967,6266.877923614869,7559.730532132156,12.599550886886927,4535838.319279293,1222.5453054019615,1577.82563703011,1251.337391778332,121.06918025235599,3128.5254930020665,2
signal_497,2.8215475511054198,10.2328520715237,3.612380956847132,7821.806207823747,3.610587719431041,3.6266807084341695,1.2853516174176531,0.3948342597435137,1005.5413516200324,6663.09278839,7821.806207823748,13.036343679706247,4693083.724694248,1190.69481476185,1585.2071892778067,1234.5567138213446,166.11460666760482,3438.049695314926,2
signal_498,2.9102377843360108,10.538027882576,3.7153860666491667,8274.044987603223,3.713499021049919,3.6210195398106677,1.2442349416602143,0.36712337247469184,1053.0978588639023,7006.388326604392,8274.044987603225,13.790074979338709,4964426.9925619345,1211.2517347627409,1616.241869762791,1275.2195643842506,204.25530425799116,3705.7281401000796,2
signal_499,3.014726975808541,11.1483795046806,3.832391140442892,8800.204788665224,3.8297529921796136,3.6979731810342913,1.2266361798956953,0.3126128188468775,1143.2906429950783,6762.023824924392,8800.204788665222,14.667007981108704,5280122.873199134,1258.220302174266,1530.9846532526271,1236.0778418681432,222.33222877264757,4216.759487035936,2
signal_500,1.9666412778198714,6.87591814994812,2.669065932279439,4268.308786703408,2.667179779812192,3.496274703219109,1.7777897487715295,0.3135742645069617,684.1140099726701,5246.64479962656,4268.308786703407,7.113847977839012,2560985.2720220443,1131.1037327212039,1532.3068837112073,1191.7319209976542,12.943236401709381,205.4000655596769,2
signal_501,2.0513295478622116,7.48626977205277,2.7449684863434647,4513.642334978935,2.7427608763734566,3.6494720118737476,1.7790764120163123,0.3009123165864418,700.2515568899273,5644.297912728952,4513.642334978935,7.522737224964891,2708185.400987361,1225.8539757111603,1590.020367091459,1186.8167199589113,13.388381539377956,252.02082042182607,2
signal_502,2.036957879712184,7.48626977205277,2.7336014655775926,4477.39873158728,2.7317267834306076,3.6752207036851234,1.8042693667305585,0.44805099364109013,688.2732781070818,5285.353406780302,4477.39873158728,7.462331219312134,2686439.2389523676,1193.7984698195205,1556.9670422359484,1240.3703964520014,11.434162076762053,297.82288742239393,2
signal_503,2.031840074857076,8.40179720520973,2.734661308901427,4479.893798841325,2.7324878160269153,4.135068162685358,2.0351346613616865,0.5516641623916185,672.0032514526546,5425.693477037701,4479.893798841325,7.466489664735542,2687936.2793047954,1220.8037764722244,1514.6731839173628,1236.780399367852,19.228519788699607,354.8985919206258,2
signal_504,2.0869294275343417,7.48626977205277,2.8013416379228446,4700.956588252728,2.799094076141043,3.5872175039946717,1.7188973698228431,0.4688701154689183,690.5340171989697,5597.822685391808,4700.956588252728,7.83492764708788,2820573.952951637,1235.6813230326954,1568.801599580749,1299.9570599070325,16.880721812894144,395.6817724537907,2
signal_505,2.0960216191907723,8.09662139415741,2.7826584709733204,4638.85399320666,2.780543709782513,3.8628520431403452,1.842944751987676,0.6146331150207374,680.4000082265536,5504.947360363336,4638.85399320666,7.731423322011099,2783312.3959239954,1250.077030774867,1535.5722218963097,1215.9607378455785,22.927807875176835,462.7642713495396,2
signal_506,2.1116944120824335,8.09662139415741,2.829811127315185,4797.085003534244,2.8275681552452583,3.8341823266809616,1.8156899524585604,0.626133769457196,682.3678683163361,5675.024102850702,4797.085003534243,7.995141672557072,2878251.002120546,1244.8156061649006,1549.934768963531,1207.2258527731894,10.864725861783713,587.3333222209935,2
signal_507,2.1153178792198495,8.09662139415741,2.823457338710518,4775.179414567612,2.8211048115255637,3.827614503567438,1.8094748506447174,0.6620218337633514,691.024435973741,5314.335129335281,4775.179414567612,7.958632357612687,2865107.648740567,1190.0318436012142,1549.5063131609209,1119.1660041668197,10.90647994192815,652.028101119478,2
signal_508,2.194600507418315,8.09662139415741,2.920067671125384,5108.386499297481,2.917872084041577,3.689337246933437,1.6810974181690594,0.6908442986599228,700.2554356581983,6051.721443099288,5108.386499297481,8.513977498829135,3065031.8995784884,1217.8232116612537,1642.6112007381716,1236.257378682604,30.73296207599286,804.5143673214393,2
signal_509,2.2225749567647775,8.40179720520973,2.934488798655876,5159.336355475002,2.9323870695717624,3.780208707759196,1.700823945781221,0.6954426099387594,681.016591443942,5875.107052628911,5159.336355475001,8.59889392579167,3095601.813285001,1166.0178583515678,1512.3926462873937,1253.4987185710215,28.704215847664155,963.4767017223837,2
signal_510,2.31113902464509,8.70697301626205,3.022868225342662,5477.10658401459,3.021342577953988,3.7673947449349723,1.6301030378358623,0.6889132501673925,681.0091893127267,6525.167879378683,5477.106584014592,9.128510973357653,3286263.950408755,1226.2261556553615,1529.207509806286,1242.2060095855827,48.715617107835804,1216.624985293895,2
signal_511,2.3414003100991247,8.70697301626205,3.069144701671048,5645.2153909531935,3.067359176597244,3.7187032814108725,1.5882389975652813,0.6519040771688207,688.911036338355,5986.160273940204,5645.215390953193,9.408692318255321,3387129.234571916,1215.7820314800772,1593.0680388595347,1235.1947431638473,43.74335032809121,1377.8913393721868,2
signal_512,2.3802491258084775,8.70697301626205,3.124266254194561,5848.131115409143,3.122000190959086,3.658009122597464,1.536817756987929,0.7336515676713304,689.7698856948651,6222.6189621486465,5848.131115409144,9.746885192348573,3508878.6692454866,1221.6184639323776,1561.060214406311,1259.6147020521369,48.86813504549701,1578.4574645756927,2
signal_513,2.4731345352033776,9.01214882731438,3.224102454362044,6230.500490899045,3.222447437093698,3.6440188348157405,1.4734414092503365,0.6098337648976266,785.628915563217,5853.731662296398,6230.500490899045,10.384167484831742,3738300.2945394274,1228.6792419946194,1615.8379455992253,1113.128949206627,67.46665867086008,1986.1923747267292,2
signal_514,2.562431983749071,9.3173246383667,3.355563461570493,6748.1816574974455,3.3536501649937205,3.6361256405856306,1.419013524513399,0.6655808821326885,845.9645251823557,6105.058885870831,6748.181657497447,11.246969429162412,4048908.994498468,1188.2182355855748,1641.2193650615536,1270.2407049477072,96.3896561637754,2391.230150297505,2
signal_515,2.6597373236219086,9.62250044941902,3.471179466974644,7219.6157848366165,3.468817229939867,3.617838635401611,1.360224035385195,0.670641131533245,917.8126363820791,6130.615301607195,7219.6157848366165,12.032692974727695,4331769.47090197,1201.4126288635493,1605.2548345650623,1324.2250000299077,114.04492503064543,2818.8274280472806,2
signal_516,2.717054394682248,9.92767626047134,3.5105424755685997,7382.431200226329,3.5077132152411226,3.6538378767467976,1.3447790680591452,0.5399266928151185,959.7219579762696,6269.960076986583,7382.43120022633,12.304052000377215,4429458.720135799,1221.900890989125,1564.0251402534536,1216.0304904777845,133.06252556747984,2980.113161825774,2
signal_517,2.794779602487882,10.538027882576,3.6142904931101207,7826.861323651882,3.6117542652779044,3.770611418945223,1.3491623509734603,0.48125606402681065,1006.9919011204665,6514.359539380716,7826.861323651881,13.044768872753135,4696116.7941911295,1164.5607243894078,1619.3702216623592,1271.9057742513178,153.7684809250277,3421.744027954736,2
signal_518,2.8451020699739455,10.538027882576,3.6457443348450753,7963.113116925727,3.6430557496250606,3.7039190944290104,1.3018580716378056,0.4473846404188708,1033.9807654694357,6945.427203907398,7963.113116925728,13.271855194876213,4777867.870155437,1158.0202442117838,1556.2131290419732,1222.896004450735,204.1297196432535,3555.739195129917,2
signal_519,3.009960090617339,11.1483795046806,3.8236902855121064,8761.492090962478,3.8213200360962696,3.7038296751616,1.230524513167864,0.4106236491711224,1131.2885541449402,6434.898309790737,8761.492090962478,14.602486818270796,5256895.254577487,1239.3283628997547,1597.6158710173563,1245.8136001123828,222.58657220823403,4135.384889018675,2
signal_520,2.0159464926024273,6.87591814994812,2.7041985970644773,4380.570009227833,2.7020270197353176,3.410764211837713,1.6918922324345456,0.23384895042091625,693.3833270384168,5363.662091492232,4380.570009227834,7.3009500153797235,2628342.0055367006,1180.3722396628618,1578.7179267448557,1195.8928776676614,12.453143854516764,227.87594735264767,2
signal_521,2.0368672206501164,6.87591814994812,2.7147041066638433,4418.006345306384,2.713548213841791,3.3757321440685275,1.6573157591446142,0.3211780067488563,688.0429232981944,5407.498150166926,4418.006345306385,7.363343908843975,2650803.807183831,1187.1182223977587,1540.8612838195652,1227.9076165038146,13.99287645062423,223.98355435365636,2
signal_522,2.0171214519937823,7.18109396100044,2.720784714199628,4434.245980979755,2.7185308474062952,3.5600701950308618,1.7649260492034249,0.5032224160191752,691.7705326239608,5198.985786536836,4434.245980979755,7.390409968299591,2660547.588587853,1194.583689690106,1574.468869588583,1159.5563720416158,16.153194751197816,331.4640318322538,2
signal_523,2.0654764616986117,7.79144558310509,2.771112080577974,4603.1764108693105,2.7698304433272054,3.772226761033888,1.8263228029873915,0.403031956402379,705.1523657133732,5626.520124214702,4603.176410869311,7.671960684782186,2761905.8465215866,1195.2781932235825,1666.4657792948128,1238.547122586554,15.52931720467025,335.32867658280065,2
signal_524,2.0689697985351088,7.18109396100044,2.781254549906185,4633.543275481878,2.778951623508968,3.4708548989380437,1.6775763964246897,0.5110359346838309,689.9198449417775,5459.981541818059,4633.5432754818785,7.722572125803131,2780125.965289127,1208.064758544017,1560.0611483373295,1261.6986452634649,15.087140251614798,407.46020159377133,2
signal_525,2.1033671424289544,7.79144558310509,2.7964354198186934,4685.164561777501,2.7943885919754434,3.7042727472235684,1.7611156286039058,0.5246125895672016,683.6847068919404,5675.494649440947,4685.164561777503,7.808607602962505,2811098.7370665018,1189.6026122441085,1558.748024848355,1234.2935458981212,10.897992314125332,532.2035668463678,2
signal_526,2.1336599692205587,7.79144558310509,2.839750889195887,4830.810438103997,2.837490216753765,3.651681006112404,1.7114634284704648,0.5938267229726417,690.5142914710947,5823.398457256338,4830.810438103996,8.051350730173326,2898486.262862398,1226.008357167405,1568.1943600660543,1254.6331227735725,12.737006345630942,569.8951186580435,2
signal_527,2.149139549136162,7.79144558310509,2.858271796594232,4894.84646801687,2.856234837455559,3.6253790900813447,1.6868979455236175,0.6882927956876315,701.9445442008306,5463.057833559507,4894.846468016869,8.158077446694781,2936907.880810122,1199.104669971651,1589.3351099137046,1137.3188895391472,11.037275386533398,708.3978671039033,2
signal_528,2.20992238064607,8.09662139415741,2.9118656200424504,5079.561696981253,2.909628182712599,3.6637582681932774,1.6578673985473549,0.6395361020291346,682.3801743712995,5830.220091440129,5079.561696981253,8.46593616163542,3047737.0181887513,1232.7902768098943,1552.006496493403,1242.3948744522854,26.95924718866391,877.4651619531553,2
signal_529,2.256428168018659,8.70697301626205,2.984436623079986,5335.721658158436,2.982091452364273,3.8587415011343045,1.7101104993395897,0.7950518344006783,707.621580977044,6070.971012222526,5335.721658158438,8.892869430264064,3201432.9948950633,1160.7263852080455,1607.6498312804292,1228.1655970595068,31.912145316229875,1023.7977101621127,2
signal_530,2.2870088317990303,9.3173246383667,3.016777263721002,5452.545636185567,3.014560674511176,4.074022150162581,1.7813757837383744,0.6997151604367868,697.5158336616689,6411.331215016722,5452.545636185568,9.08757606030928,3271527.3817113405,1221.9909164649366,1594.5452058480873,1206.044896239545,34.08723776856056,1144.8754787315484,2
signal_531,2.3078309708833693,8.40179720520973,3.033835630238626,5515.97089391685,3.0320430114354826,3.640560037199679,1.5774812294013805,0.6797775440746583,688.0835960471798,5826.602461501008,5515.97089391685,9.19328482319475,3309582.5363501096,1174.1231322179453,1580.1002954511378,1206.8545107519117,40.559005651796326,1359.4890452299785,2
signal_532,2.428438498924176,8.70697301626205,3.183117300907291,6070.367826681344,3.1807671576422525,3.5854204337969975,1.4764304038934388,0.7040500277166153,703.1439248276284,6392.464328368349,6070.367826681343,10.117279711135572,3642220.696008806,1303.8289182576445,1612.3729008221944,1282.405891264324,64.24593236596112,1617.7101808677585,2
signal_533,2.464456345885992,9.01214882731438,3.22381277496961,6230.897573577943,3.222550122076703,3.656850664999075,1.4838366567553898,0.7085980078039937,778.461042874689,5909.258887710548,6230.897573577944,10.384829289296574,3738538.544146766,1225.2200486495308,1646.516054686589,1122.520663995947,68.62468696789226,1947.5399816331237,2
signal_534,2.5190055308739345,9.01214882731438,3.2830164036059197,6459.331541562387,3.281090149519005,3.5776613893292004,1.4202673815043112,0.6789599793462449,825.4144115694439,6062.0863088455735,6459.331541562389,10.765552569270648,3875598.9249374336,1188.0507681903853,1587.5302807641588,1165.5133377744037,74.28137798681183,2278.5044101900057,2
signal_535,2.625024566352367,9.90875145792961,3.3869645590610764,6875.692019652417,3.385186361106386,3.7747271339629513,1.4379778316544163,0.5462654619091496,882.4420161862586,6340.089085457508,6875.692019652416,11.459486699420694,4125415.211791449,1161.6405188531626,1631.7660396526974,1198.2551077323383,94.40907058532876,2610.9163190641057,2
signal_536,2.754089494347572,9.92767626047134,3.5343515520148485,7487.828091945708,3.5326637947271715,3.604703580201975,1.308854918331515,0.5155826632742246,961.5422342407534,6455.442389473079,7487.82809194571,12.479713486576184,4492696.855167426,1197.3996164055084,1672.7668516946108,1225.115535707136,130.02673614392455,2976.992590752072,2
signal_537,2.7682048668464025,9.92767626047134,3.5794050211095687,7682.080369395193,3.578193298625065,3.5863228113536114,1.2955409674715392,0.5678638701442127,979.2368185417181,6390.529697872646,7682.080369395193,12.803467282325322,4609248.221637116,1231.3602718101583,1614.6516870179225,1280.247087552391,140.89022841151558,3208.5893580442407,2
signal_538,2.905502440482378,10.2328520715237,3.7098714962761914,8250.483247867625,3.7082078438394883,3.521887274623944,1.2121439739831135,0.4780865177067346,1039.2088088159542,7190.7390557341905,8250.483247867629,13.750805413112715,4950289.948720576,1226.1758505291361,1646.8075591213806,1286.7132013181672,188.9904726619571,3679.077175006946,2
signal_539,2.9951468437413373,10.8432036936283,3.7979944624262694,8645.153278502148,3.795864696943712,3.620257790126809,1.2087079462203012,0.28222066618866837,1132.045403976239,6428.952185991924,8645.153278502148,14.40858879750358,5187091.967101288,1254.6650469045464,1530.622919123868,1209.5430068384953,196.50194326981403,4182.219035620492,2
signal_540,2.0048197955389813,7.18109396100044,2.70906601258971,4396.9713885179835,2.7070806503556506,3.5819149316958208,1.7866518176177772,0.3431271439440611,686.3796597857115,5167.150217349388,4396.971388517984,7.328285647529974,2638182.8331107907,1206.1478336492296,1553.815260030476,1222.7227153107601,10.770827886203946,231.5424181499941,2
signal_541,2.0482147070765495,6.87591814994812,2.763405548237517,4575.869149914895,2.7616025389602123,3.3570299667275756,1.639002959567222,0.3262532432924603,705.0953744967355,5385.463689681513,4575.869149914895,7.626448583191492,2745521.4899489377,1257.6572703912889,1631.2701798815856,1229.9509037543983,18.178432470050776,251.62391623271628,2
signal_542,2.037596636364857,7.18109396100044,2.742790269205347,4508.039976280821,2.7410581826126994,3.524296140286019,1.7296338624574317,0.43237322066904715,688.8085027161288,5538.941861167552,4508.039976280819,7.513399960468032,2704823.9857684914,1199.0124281226276,1574.4472400958748,1273.9215535122928,10.621025766954762,288.14813252419737,2
signal_543,2.064774622370799,7.79144558310509,2.7695990149335037,4595.162679137987,2.7674183755316033,3.7735089818950116,1.8275645879269011,0.44194207254621665,686.4715125358579,5773.257103072416,4595.162679137987,7.658604465229978,2757097.607482792,1217.3560494607088,1582.6830312374059,1266.4136173816514,16.46782807611487,352.9077710931107,2
signal_544,2.0663951254387696,7.48626977205277,2.776428196829427,4617.501422501971,2.7741369295998983,3.622864610882765,1.7532293636791758,0.4649640509387676,689.8565529940312,5434.769874308207,4617.501422501972,7.695835704169954,2770500.8535011834,1241.4868966524873,1545.4047717539358,1251.6775661659403,19.764043551202647,334.1128150597922,2
signal_545,2.103808721154928,7.48626977205277,2.798193655332253,4690.961864435751,2.7961169099412824,3.5584365141062024,1.6914258783720257,0.505783255021647,692.9092633918591,5458.93829597039,4690.961864435751,7.818269774059584,2814577.11866145,1250.7536054298002,1609.3672234559026,1192.8785769634426,10.805786814219964,495.05366020857934,2
signal_546,2.093573111444712,7.79144558310509,2.8096608500000264,4730.125075353508,2.807764554277272,3.7216018588089566,1.777631666391049,0.7112797071995782,686.2353464733957,5660.321894983318,4730.125075353507,7.883541792255845,2838075.045212105,1250.3134136634144,1539.2572387850892,1166.4497165227124,25.279358505403398,567.8601129745398,2
signal_547,2.1644298810263476,8.40179720520973,2.8827732939103288,4977.95652961641,2.8803809150921946,3.8817599400474436,1.793432983935131,0.649901589759704,698.0055924134815,5493.913386930194,4977.956529616409,8.296594216027348,2986773.9177698456,1198.6012291787383,1582.3420560240866,1167.8762045337894,12.07329141471995,759.7649546077226,2
signal_548,2.1360729706784087,8.09662139415741,2.849793107084029,4864.730783992113,2.8474347472746158,3.7904235975543257,1.774482262350102,0.7769557536719307,682.7312848912408,5813.057996954476,4864.730783992116,8.10788463998686,2918838.470395269,1156.250606369837,1541.942819072587,1192.6836362184763,26.33909461879675,775.0335434254819,2
signal_549,2.210620255023241,8.09662139415741,2.940130008387683,5178.368540051251,2.9377907061972186,3.662601650265023,1.6568208139513843,0.7405950282234097,688.0909269216473,5946.5298140181585,5178.368540051251,8.630614233418752,3107021.124030751,1176.153453382418,1540.7453484314217,1160.0212939823045,36.97419429447607,994.4305493241343,2
signal_550,2.2580802124241988,8.40179720520973,2.9765703630420983,5308.814383899785,2.974562820510992,3.7207700412864626,1.6477581357891486,0.7311650262151508,673.5154016107822,6253.402770946183,5308.814383899786,8.84802397316631,3185288.630339871,1217.0979800775483,1465.4039363794018,1190.1458711813277,32.808521272106944,1143.2719092262153,2
